Week,Month,Day,Time,Year,Model,Market,Factors,ExpName[i],Alpha,card(tot_iis_indices),Price,TSS,TCS,TPF,MV,CSL,CSLM,CSUM,CSH,PL,PLM,PUM,PH,g[1],g[2],g[3],g[4],g[5],g[6],g[7],g[8],g[9],g[10],g[11],g[12],g[13],g[14],g[15],g[16],g[17],g[18],g[19],g[20],g[21],g[22],g[23],g[24],g[25],g[26],g[27],g[28],g[29],g[30],g[31],g[32],g[33],g[34],g[35],g[36],g[37],g[38],g[39],g[40],g[41],g[42],g[43],g[44],g[45],g[46],g[47],g[48],g[49],g[50],g[51],g[52],Prod,Cos
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e14.dat,1,0,Average,16201740593,8100870297,8100870297,32403481186,1221850881,2628448953,2705864768,1544705694,1221850881,2628448953,2705864768,2995220432,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e15.dat,1,0,Average,16242024903,8121012452,8121012452,32484049807,1125269979,2787971135,2685882215,1521889123,1125269979,2787971135,2685882215,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e16.dat,1,0,Average,16227578151,8113789076,8113789076,32455156302,978464391.3,2930458409,2726266764,1478599511,978464391.3,2930458409,2726266764,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e17.dat,1,0,Average,16127730734,8063865367,8063865367,32255461469,941445093.1,2833990940,2801070163,1487359171,941445093.1,2833990940,2801070163,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e18.dat,1,0,Average,16104525569,8052262784,8052262784,32209051138,956088025.5,2953308021,2706938055,1435928684,956088025.5,2953308021,2706938055,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e19.dat,1,0,Average,16286989778,8143494889,8143494889,32573979556,1159410061,2745535154,2667638029,1570911646,1159410061,2745535154,2667638029,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e20.dat,1,0,Average,16213398972,8106699486,8106699486,32426797943,1183914632,2708551481,2710070332,1504163041,1183914632,2708551481,2710070332,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e21.dat,1,0,Average,16068199692,8034099846,8034099846,32136399385,996156943,2927587936,2659375944,1450979023,996156943,2927587936,2659375944,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,27,0.947514249
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e22.dat,1,0,Average,16103152790,8051576395,8051576395,32206305581,1121361618,2689761249,2774504686,1465948841,1121361618,2689761249,2774504686,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e23.dat,1,0,Average,16072431789,8036215895,8036215895,32144863579,1219091827,2598894551,2742837571,1475391945,1219091827,2598894551,2742837571,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e24.dat,1,0,Average,16217295509,8108647755,8108647755,32434591019,990864294.9,2958749101,2646529261,1512505097,990864294.9,2958749101,2646529261,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e25.dat,1,0,Average,16170481672,8085240836,8085240836,32340963343,1037220957,2761016645,2808778957,1478224276,1037220957,2761016645,2808778957,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e26.dat,1,0,Average,15986149716,7993074858,7993074858,31972299432,928634124.3,2907511308,2733420340,1423509086,928634124.3,2907511308,2733420340,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e27.dat,1,0,Average,16023294905,8011647452,8011647452,32046589809,1006510773,2746013800,2776969626,1482153254,1006510773,2746013800,2776969626,2995220432,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,27,0.964285714
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e28.dat,1,0,Average,16183490081,8091745041,8091745041,32366980163,917483081.1,2901350622,2742759030,1530152308,917483081.1,2901350622,2742759030,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e29.dat,1,0,Average,16341454805,8170727402,8170727402,32682909609,957895162.3,2938320776,2746469009,1528042455,957895162.3,2938320776,2746469009,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,0.98319208
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e30.dat,1,0,Average,16232418787,8116209393,8116209393,32464837574,1061168430,2739255182,2768793893,1546991888,1061168430,2739255182,2768793893,2995220432,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e31.dat,1,0,Average,16017999007,8008999504,8008999504,32035998014,936961018.3,2985091958,2632453262,1454493265,936961018.3,2985091958,2632453262,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e32.dat,1,0,Average,16197516623,8098758311,8098758311,32395033245,985668770.1,2877106792,2735573661,1500409088,985668770.1,2877106792,2735573661,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e33.dat,1,0,Average,16095878440,8047939220,8047939220,32191756880,1133447710,2688168708,2741210988,1485111813,1133447710,2688168708,2741210988,2995220432,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e34.dat,1,0,Average,15993852834,7996926417,7996926417,31987705669,958288530.7,2864013544,2749323709,1425300633,958288530.7,2864013544,2749323709,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e35.dat,1,0,Average,15995100238,7997550119,7997550119,31990200477,1195914356,2590895366,2738042750,1472697647,1195914356,2590895366,2738042750,2995220432,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e36.dat,1,0,Average,16215592616,8107796308,8107796308,32431185232,1061207110,2775757056,2797774176,1473057967,1061207110,2775757056,2797774176,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,27,0.947514249
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e37.dat,1,0,Average,16048008574,8024004287,8024004287,32096017147,1156224343,2644858998,2785544295,1437376650,1156224343,2644858998,2785544295,2995220432,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,26,0.928571429
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e38.dat,1,0,Average,16234443604,8117221802,8117221802,32468887209,1031932747,2860552227,2704483318,1520253510,1031932747,2860552227,2704483318,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e39.dat,1,0,Average,16327490544,8163745272,8163745272,32654981089,1183203689,2666701151,2737150176,1576690256,1183203689,2666701151,2737150176,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636226852,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e40.dat,1,0,Average,16166310878,8083155439,8083155439,32332621757,932389341.7,2953876294,2652410029,1544479774,932389341.7,2953876294,2652410029,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e41.dat,1,0,Average,16093681061,8046840531,8046840531,32187362123,1132932894,2646669142,2814204144,1453034351,1132932894,2646669142,2814204144,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e42.dat,1,0,Average,16134536847,8067268424,8067268424,32269073694,1163996273,2660651663,2760391539,1482228949,1163996273,2660651663,2760391539,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.965517241
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e43.dat,1,0,Average,16220507792,8110253896,8110253896,32441015585,983162555.7,2836805927,2802257585,1488027828,983162555.7,2836805927,2802257585,2995220432,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,29,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e44.dat,1,0,Average,16335678463,8167839231,8167839231,32671356925,988493913,2838420014,2776023151,1564902153,988493913,2838420014,2776023151,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e45.dat,1,0,Average,15904672334,7952336167,7952336167,31809344668,934123807.9,2805190261,2761154217,1451867881,934123807.9,2805190261,2761154217,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.965517241
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e46.dat,1,0,Average,16204359271,8102179636,8102179636,32408718542,914328511.6,2975324917,2694606556,1517919651,914328511.6,2975324917,2694606556,2995220432,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,27,0.947514249
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e47.dat,1,0,Average,16183612851,8091806425,8091806425,32367225702,1201006554,2643513529,2734591377,1512694966,1201006554,2643513529,2734591377,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.965517241
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e48.dat,1,0,Average,16255883949,8127941975,8127941975,32511767899,1166155948,2679211752,2711493758,1571080516,1166155948,2679211752,2711493758,2995220432,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e49.dat,1,0,Average,16171448335,8085724168,8085724168,32342896671,934684005.2,2948750263,2728390951,1473898949,934684005.2,2948750263,2728390951,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e50.dat,1,0,Average,16163693122,8081846561,8081846561,32327386244,1095709563,2726918202,2759531793,1499687003,1095709563,2726918202,2759531793,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,27,0.947514249
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e51.dat,1,0,Average,16216170446,8108085223,8108085223,32432340893,1041388196,2816955713,2740542245,1509199070,1041388196,2816955713,2740542245,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,27,0.964285714
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e52.dat,1,0,Average,16204934136,8102467068,8102467068,32409868272,1206710422,2689015771,2696426853,1510314022,1206710422,2689015771,2696426853,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e53.dat,1,0,Average,16149810795,8074905398,8074905398,32299621591,1006293518,2837247481,2772743984,1458620416,1006293518,2837247481,2772743984,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.965517241
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e54.dat,1,0,Average,16245118010,8122559005,8122559005,32490236019,1112586685,2683023718,2759698558,1567250045,1112586685,2683023718,2759698558,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e55.dat,1,0,Average,16241583581,8120791791,8120791791,32483167163,1097094258,2699970920,2795007474,1528719139,1097094258,2699970920,2795007474,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,27,0.947514249
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e56.dat,1,0,Average,16222197116,8111098558,8111098558,32444394231,1037214293,2778039187,2789919538,1505925539,1037214293,2778039187,2789919538,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e57.dat,1,0,Average,16141657472,8070828736,8070828736,32283314944,922181259.9,2969433714,2712037110,1467176652,922181259.9,2969433714,2712037110,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.965517241
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e58.dat,1,0,Average,15936510412,7968255206,7968255206,31873020824,965607077,2858272455,2704676499,1439699174,965607077,2858272455,2704676499,2995220432,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e59.dat,1,0,Average,16225092182,8112546091,8112546091,32450184364,1150645868,2642287774,2805622620,1513989829,1150645868,2642287774,2805622620,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,0.966666667
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e60.dat,1,0,Average,16197776015,8098888007,8098888007,32395552030,932052643.4,2884773551,2816546707,1465515106,932052643.4,2884773551,2816546707,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e61.dat,1,0,Average,16213179060,8106589530,8106589530,32426358121,1175217009,2671220272,2770660523,1489491726,1175217009,2671220272,2770660523,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e62.dat,1,0,Average,16190752082,8095376041,8095376041,32381504164,1073256957,2758084322,2762485301,1501549462,1073256957,2758084322,2762485301,2995220432,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,27,0.964285714
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e63.dat,1,0,Average,16280262784,8140131392,8140131392,32560525568,1022706362,2782794733,2840062603,1494567694,1022706362,2782794733,2840062603,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.965517241
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e64.dat,1,0,Average,16214625898,8107312949,8107312949,32429251796,1175964707,2584928244,2814454673,1531965325,1175964707,2584928244,2814454673,2995220432,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,0.949288905
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e65.dat,1,0,Average,16161218601,8080609300,8080609300,32322437202,1139696117,2671306196,2728978684,1540628303,1139696117,2671306196,2728978684,2995220432,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636238426,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e66.dat,1,0,Average,16090087069,8045043534,8045043534,32180174138,1088334643,2690059965,2789480310,1477168616,1088334643,2690059965,2789480310,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e67.dat,1,0,Average,16075411819,8037705909,8037705909,32150823637,1110704604,2799696341,2629440917,1497864048,1110704604,2799696341,2629440917,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e68.dat,1,0,Average,16060633372,8030316686,8030316686,32121266743,1066883554,2756978280,2760879379,1445575473,1066883554,2756978280,2760879379,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e69.dat,1,0,Average,16135986531,8067993266,8067993266,32271973063,921804899.6,2948479835,2769506201,1428202330,921804899.6,2948479835,2769506201,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e70.dat,1,0,Average,16086026780,8043013390,8043013390,32172053561,1126549027,2709239748,2767210849,1440013766,1126549027,2709239748,2767210849,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
