Week,Month,Day,Time,Year,Model,Market,Factors,ExpName[i],Alpha,card(tot_iis_indices),Price,TSS,TCS,TPF,MV,CSL,CSLM,CSUM,CSH,PL,PLM,PUM,PH,TSS/MV,TCS/MV,TPF/MV,MV/MV,CSL/MV,CSLM/MV,CSUM/MV,CSH/MV,PL/MV,PLM/MV,PUM/MV,PH/MV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:28:56,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e97.dat,1,1,Low,17049583463,16780800446,268783017.3,33839815054,2052193704,4694227926,4669734525,5364644292,370857574,689494280.2,898582447.6,236186561.6,0.503832052,0.495889248,0.007942804,1,0.060644353,0.138719077,0.137995273,0.158530544,0.010959208,0.020375238,0.026554,0.006979546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:28:56,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e97.dat,1,1,High,17049583463,-9431145,17059014608,33839815054,-9431145,0,0,0,2432482423,5383722206,5568316972,5600830853,0.503832052,-0.0002787,0.504110752,1,-0.0002787,0,0,0,0.071882261,0.159094315,0.164549273,0.165510091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:28:56,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e97.dat,1,1,Average,17049583463,7466434942,8910620731,33839815054,880913789.8,2126635316,1990257686,2468628151,1437597129,3637664966,3232184734,2834906773,0.503832052,0.220640536,0.263317655,1,0.026031874,0.062844177,0.058814083,0.072950403,0.042482417,0.107496597,0.095514255,0.083774299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:07,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e98.dat,1,1,Low,17073423639,16797635491,275788148.1,33880338871,1761019143,4774454297,4984677137,5277484914,536361825.6,735441833.3,668917277,261405058.3,0.503933084,0.495793019,0.008140065,1,0.051977613,0.14092109,0.147125953,0.155768363,0.015831064,0.021707039,0.019743524,0.007715538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:07,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e98.dat,1,1,High,17073423639,-9279740.526,17082703380,33880338871,-9279740.526,0,0,0,2306660709,5509896131,5653594414,5538889972,0.503933084,-0.000273898,0.504206981,1,-0.000273898,0,0,0,0.068082575,0.162628129,0.166869477,0.163483901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:07,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e98.dat,1,1,Average,17073423639,7691527517,8859620845,33880338871,758896626.1,2231345918,2217150101,2484134871,1155642109,3683339725,3183455282,2857489276,0.503933084,0.227020383,0.261497409,1,0.022399322,0.06585961,0.065440612,0.073320839,0.03410952,0.108716142,0.093961731,0.084340634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:17,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e99.dat,1,0,Low,17099996398,16749965055,350031342.5,33859637660,1869094229,4834584294,4748428713,5297857819,344589339.7,825522223.8,844852566.7,261405058.3,0.505025971,0.494688255,0.010337717,1,0.055201247,0.142783108,0.140238616,0.156465284,0.010176994,0.024380716,0.024951613,0.007720256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:17,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e99.dat,1,0,High,17099996398,-9676207.033,17109672605,33859637660,-9676207.033,0,0,0,2223359776,5660106518,5593281280,5559262877,0.505025971,-0.000285774,0.505311745,1,-0.000285774,0,0,0,0.065664016,0.167163824,0.165190228,0.16418554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:17,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e99.dat,1,0,Average,17099996398,7509838914,8917268117,33859637660,820428467.1,2164212435,2037664422,2487533590,1283024081,3761999588,3338626276,2812334893,0.505025971,0.221793245,0.263359821,1,0.024230279,0.063917176,0.060179747,0.073466043,0.037892434,0.111105725,0.098601949,0.083058623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:26,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e100.dat,1,0,Low,16890468082,16730550693,159917388.4,33637038798,1595422599,5152441771,4746096587,5236589736,213333198,821286284.5,731491916,320143836.1,0.502138972,0.497384767,0.004754205,1,0.047430531,0.153177627,0.141097337,0.155679273,0.006342211,0.024416129,0.02174662,0.009517599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:26,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e100.dat,1,0,High,16890468082,-16020023.2,16906488105,33637038798,-16020023.2,0,0,0,1824775820,5973728056,5477588503,5556733572,0.502138972,-0.000476261,0.502615233,1,-0.000476261,0,0,0,0.054249003,0.177593756,0.162843957,0.165196871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,11:29:26,2020,Benchmark,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e100.dat,1,0,Average,16890468082,7335888077,8774899215,33637038798,824329342.2,2245825017,1804073377,2461660342,1286090070,3674899396,3455021807,2837286025,0.502138972,0.218089592,0.260870146,1,0.024506597,0.066766431,0.053633537,0.073183028,0.038234343,0.109251573,0.102714803,0.084350054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e1.dat,1,0,High,17417441982,9.54E-07,17417441982,33905250113,0,0,9.54E-07,0,2421367030,5445317401,5366700030,6110395367,0.513709291,2.81372E-17,0.513709291,1,0,0,2.81372E-17,0,0.071415696,0.160603959,0.158285222,0.18021974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1177.808949,1394.867874,1358.668936,1624.238873,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e1.dat,1,0,Low,17417441982,17417441982,7.15E-07,33905250113,2421367030,5445317401,5366700030,4184057521,0,0,0,1926337846,0.513709291,0.513709291,2.10882E-17,1,0.071415696,0.160603959,0.158285222,0.123404414,0,0,0,0.056815326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1177.808949,1394.867874,1358.668936,1624.238873,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e1.dat,1,0,Average,17417441982,8708720991,8708720991,33905250113,1210683515,2722658701,2683350015,2092028761,1210683515,2722658701,2683350015,1926337846,0.513709291,0.256854645,0.256854645,1,0.035707848,0.08030198,0.079142611,0.061702207,0.035707848,0.08030198,0.079142611,0.056815326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e2.dat,1,0,High,17306332227,0,17306332227,33905250113,0,0,0,0,2267637960,5416689040,5499549549,6048793524,0.510432224,0,0.510432224,1,0,0,0,0,0.066881617,0.159759595,0.16220348,0.178402858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,450.058588,479.974273,466.233843,511.300467,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e2.dat,1,0,Low,17306332227,17306332227,7.15E-07,33651285403,2267637960,5416689040,5499549549,4122455678,0,0,0,1926337846,0.514284433,0.514284433,2.12473E-17,1,0.06738637,0.160965294,0.163427622,0.122505147,0,0,0,0.057244109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,450.058588,479.974273,466.233843,511.300467,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e2.dat,1,0,Average,17306332227,8653166113,8653166113,33651285403,1133818980,2708344520,2749774775,2061227839,1133818980,2708344520,2749774775,1926337846,0.514284433,0.257142216,0.257142216,1,0.033693185,0.080482647,0.081713811,0.061252574,0.033693185,0.080482647,0.081713811,0.057244109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e3.dat,1,0,High,17258347274,1.43E-06,17258347274,33651285403,4.77E-07,0,0,9.54E-07,2433698807,5194093450,5482254275,5910195114,0.512858486,4.24947E-17,0.512858486,1,1.41748E-17,0,0,2.83496E-17,0.072321125,0.154350521,0.162913666,0.17563059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1581.171295,1324.755357,1544.999524,1584.940112,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e3.dat,1,0,Low,17258347274,17258347274,7.15E-07,33746299459,2433698807,5194093450,5482254275,4148300743,0,0,0,1761894372,0.511414512,0.511414512,2.11875E-17,1,0.072117502,0.153915941,0.162454976,0.122926093,0,0,0,0.052210002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1581.171295,1324.755357,1544.999524,1584.940112,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e3.dat,1,0,Average,17258347274,8629173637,8629173637,33746299459,1216849403,2597046725,2741127137,2074150371,1216849403,2597046725,2741127137,1761894372,0.511414512,0.255707256,0.255707256,1,0.036058751,0.076957971,0.081227488,0.061463046,0.036058751,0.076957971,0.081227488,0.052210002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e4.dat,1,0,High,17169911141,-4.77E-07,17169911141,33746299459,-4.77E-07,0,0,0,2410727692,5411763434,5433273425,5840484437,0.508793895,-1.41349E-17,0.508793895,1,-1.41349E-17,0,0,0,0.071436801,0.16036613,0.161003533,0.173070367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.542169,479.793289,522.062002,539.523862,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e4.dat,1,0,Low,17169911141,17169911141,7.15E-07,33591913361,2410727692,5411763434,5433273425,3914146591,0,0,0,1926337846,0.511132276,0.511132276,2.12849E-17,1,0.07176512,0.161103161,0.161743494,0.116520501,0,0,0,0.057345285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.542169,479.793289,522.062002,539.523862,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e4.dat,1,0,Average,17169911141,8584955571,8584955571,33591913361,1205363846,2705881717,2716636712,1957073296,1205363846,2705881717,2716636712,1926337846,0.511132276,0.255566138,0.255566138,1,0.03588256,0.080551581,0.080871747,0.058260251,0.03588256,0.080551581,0.080871747,0.057345285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e5.dat,1,0,High,17326020070,1.91E-06,17326020070,33591913361,9.54E-07,0,0,9.54E-07,2345149842,5124017977,5567774004,6074464545,0.515779494,5.68589E-17,0.515779494,1,2.83997E-17,0,0,2.83997E-17,0.069812928,0.152537247,0.165747451,0.180831157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1472.662934,1403.523648,1286.440422,1597.414821,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e5.dat,1,0,Low,17326020070,17326020070,7.15E-07,33703878280,2345149842,5124017977,5567774004,4289078248,0,0,0,1785386297,0.514066065,0.514066065,2.12142E-17,1,0.069581009,0.152030515,0.165196835,0.127257706,0,0,0,0.052972726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1472.662934,1403.523648,1286.440422,1597.414821,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e5.dat,1,0,Average,17326020070,8663010035,8663010035,33703878280,1172574921,2562008988,2783887002,2144539124,1172574921,2562008988,2783887002,1785386297,0.514066065,0.257033032,0.257033032,1,0.034790504,0.076015258,0.082598417,0.063628853,0.034790504,0.076015258,0.082598417,0.052972726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e6.dat,1,0,High,17526553684,0,17526553684,33703878280,0,0,0,0,2030666929,5650748369,5530140422,6076892335,0.520015932,0,0.520015932,1,0,0,0,0,0.060250245,0.167658699,0.16408024,0.180302465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.542169,481.884149,456.151857,526.344335,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e6.dat,1,0,Low,17526553684,17526553684,7.15E-07,34100870743,2030666929,5650748369,5530140422,4314997963,0,0,0,1761894372,0.513962057,0.513962057,2.09672E-17,1,0.059548829,0.165706865,0.162170065,0.126536299,0,0,0,0.051667137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.542169,481.884149,456.151857,526.344335,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e6.dat,1,0,Average,17526553684,8763276842,8763276842,34100870743,1015333465,2825374184,2765070211,2157498982,1015333465,2825374184,2765070211,1761894372,0.513962057,0.256981029,0.256981029,1,0.029774415,0.082853432,0.081085032,0.063268149,0.029774415,0.082853432,0.081085032,0.051667137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e7.dat,1,0,High,17420321066,0,17420321066,34100870743,0,0,0,0,2178089395,5491028420,5438554186,6074543436,0.510846811,0,0.510846811,1,0,0,0,0,0.063871958,0.161023115,0.15948432,0.178134555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1542.059667,1588.056589,1406.438466,1653.925596,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e7.dat,1,0,Low,17420321066,17420321066,7.15E-07,33849713085,2178089395,5491028420,5438554186,4312649065,0,0,0,1761894372,0.514637185,0.514637185,2.11228E-17,1,0.064345875,0.162217872,0.16066766,0.127405779,0,0,0,0.052050496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1542.059667,1588.056589,1406.438466,1653.925596,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e7.dat,1,0,Average,17420321066,8710160533,8710160533,33849713085,1089044697,2745514210,2719277093,2156324532,1089044697,2745514210,2719277093,1761894372,0.514637185,0.257318593,0.257318593,1,0.032172937,0.081108936,0.08033383,0.063702889,0.032172937,0.081108936,0.08033383,0.052050496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e8.dat,1,0,High,17370930713,1.19E-06,17370930713,33849713085,2.38E-07,0,0,9.54E-07,2074568422,5647642865,5489887613,6085169660,0.513178078,3.51554E-17,0.513178078,1,7.03108E-18,0,0,2.81834E-17,0.061287622,0.16684463,0.16218417,0.179770199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.542169,511.92427,498.255282,535.498925,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e8.dat,1,0,Low,17370930713,17370930713,7.15E-07,33853040196,2074568422,5647642865,5489887613,4158831813,0,0,0,1926337846,0.513127643,0.513127643,2.11207E-17,1,0.061281599,0.166828233,0.16216823,0.122849581,0,0,0,0.05690295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.542169,511.92427,498.255282,535.498925,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e8.dat,1,0,Average,17370930713,8685465357,8685465357,33853040196,1037284211,2823821433,2744943806,2079415907,1037284211,2823821433,2744943806,1926337846,0.513127643,0.256563821,0.256563821,1,0.030640799,0.083414116,0.081084115,0.061424791,0.030640799,0.083414116,0.081084115,0.05690295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e9.dat,1,0,High,17117633163,2.38E-07,17117633163,33853040196,2.38E-07,0,0,0,2144599367,5671042203,5360802415,5867527025,0.505645374,7.03039E-18,0.505645374,1,7.03039E-18,0,0,0,0.063350274,0.167519436,0.158355125,0.173323489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1452.560642,1464.4403,1043.293373,1482.385598,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e9.dat,1,0,Low,17117633163,17117633163,7.15E-07,33294450266,2144599367,5671042203,5360802415,3941189179,0,0,0,1926337846,0.514128722,0.514128722,2.14751E-17,1,0.064413118,0.170329955,0.161011892,0.118373757,0,0,0,0.057857626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1452.560642,1464.4403,1043.293373,1482.385598,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e9.dat,1,0,Average,17117633163,8558816582,8558816582,33294450266,1072299684,2835521101,2680401207,1970594589,1072299684,2835521101,2680401207,1926337846,0.514128722,0.257064361,0.257064361,1,0.032206559,0.085164977,0.080505946,0.059186879,0.032206559,0.085164977,0.080505946,0.057857626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e10.dat,1,0,High,17348541047,0,17348541047,33294450266,0,0,0,0,2389431905,5464641728,5443192897,5977612363,0.521064048,0,0.521064048,1,0,0,0,0,0.071766672,0.164130709,0.163486493,0.1795378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,527.796207,471.697226,415.536321,484.938365,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e10.dat,1,0,Low,17348541047,17348541047,7.15E-07,33834676344,2389431905,5464641728,5443192897,4051274516,0,0,0,1926337846,0.512744407,0.512744407,2.11322E-17,1,0.0706208,0.161510093,0.160876163,0.119737351,0,0,0,0.056933834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,527.796207,471.697226,415.536321,484.938365,Benchmark
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e10.dat,1,0,Average,17348541047,8674270524,8674270524,33834676344,1194715953,2732320864,2721596449,2025637258,1194715953,2732320864,2721596449,1926337846,0.512744407,0.256372203,0.256372203,1,0.0353104,0.080755047,0.080438081,0.059868675,0.0353104,0.080755047,0.080438081,0.056933834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e11.dat,1,0,High,17330850755,0,17330850755,33834676344,0,0,0,0,2358531450,5472359875,5482479038,5943818239,0.512221562,0,0.512221562,1,0,0,0,0,0.069707522,0.161738207,0.162037283,0.175672384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1578.920239,1585.938855,1374.834995,1756.378908,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e11.dat,1,0,Low,17330850755,17330850755,4.77E-07,33623599656,2358531450,5472359875,5482479038,4017480393,0,0,0,1926337846,0.515437102,0.515437102,1.41865E-17,1,0.070145121,0.16275354,0.163054494,0.119483947,0,0,0,0.057291244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1578.920239,1585.938855,1374.834995,1756.378908,Complete
Tue,Apr,21,16:42:30,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e11.dat,1,0,Average,17330850755,8665425378,8665425378,33623599656,1179265725,2736179937,2741239519,2008740196,1179265725,2736179937,2741239519,1926337846,0.515437102,0.257718551,0.257718551,1,0.03507256,0.08137677,0.081527247,0.059741973,0.03507256,0.08137677,0.081527247,0.057291244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:31,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e12.dat,1,0,High,17264748162,0,17264748162,33623599656,0,0,0,0,2091711812,5632066648,5440276332,6027031216,0.513471143,0,0.513471143,1,0,0,0,0,0.062209634,0.167503382,0.161799343,0.179250029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.346403,515.301538,488.671771,542.860534,Benchmark
Tue,Apr,21,16:42:31,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e12.dat,1,0,Low,17264748162,17264748162,4.77E-07,33614478546,2091711812,5632066648,5440276332,4100693370,0,0,0,1926337846,0.513610471,0.513610471,1.41903E-17,1,0.062226514,0.167548833,0.161843246,0.121991878,0,0,0,0.057306789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.346403,515.301538,488.671771,542.860534,Benchmark
Tue,Apr,21,16:42:31,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e12.dat,1,0,Average,17264748162,8632374081,8632374081,33614478546,1045855906,2816033324,2720138166,2050346685,1045855906,2816033324,2720138166,1926337846,0.513610471,0.256805236,0.256805236,1,0.031113257,0.083774416,0.080921623,0.060995939,0.031113257,0.083774416,0.080921623,0.057306789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
